1,2,rep_fid,cred,birthyear_S2,birthmonth_S2,gender_S2,birthyear_S1,birthmonth_S1,gender_S1
441842109,441842103,441842,2,1986,3,1,1998,4,0
441843105,441843401,441843,2,2011,1,1,2007,5,0
441843105,441843106,441843,2,2008,10,0,2007,5,0
441843105,441843552,441843,2,2015,1,1,2007,5,0
441843105,441843551,441843,NA,2012,8,0,2007,5,0
441843106,441843401,441843,2,2011,1,1,2008,10,0
441843106,441843552,441843,2,2015,1,1,2008,10,0
441843106,441843551,441843,NA,2012,8,0,2008,10,0
441843107,441843103,441843,NA,1981,6,1,1984,6,0
441843110,441843103,441843,NA,1981,6,1,1987,11,1
441843110,441843107,441843,NA,1984,6,0,1987,11,1
441843401,441843551,441843,NA,2012,8,0,2011,1,1
441843401,441843552,441843,3,2015,1,1,2011,1,1
441843551,441843552,441843,NA,2015,1,1,2012,8,0
441845107,441845108,441845,NA,2008,1,0,2006,8,0
441846105,441846103,441846,NA,1972,7,1,1966,9,1
441846107,441846603,441846,NA,2010,NA,0,2009,7,0
441848103,441848106,441848,NA,1997,12,1,1991,1,1
441848105,441848106,441848,NA,1997,12,1,1992,11,0
441848105,441848103,441848,NA,1991,1,1,1992,11,0
441849104,441849106,441849,2,2005,11,1,2004,6,1
441849104,441849107,441849,2,2007,3,1,2004,6,1
441849104,441849105,441849,2,2004,6,1,2004,6,1
441849105,441849107,441849,2,2007,3,1,2004,6,1
441849105,441849106,441849,2,2005,11,1,2004,6,1
441849106,441849107,441849,2,2007,3,1,2005,11,1
441851104,441851103,441851,2,2001,12,0,2008,7,1
441854104,441854105,441854,2,1995,3,1,1997,8,1
441858103,441858104,441858,1,1997,9,1,1994,2,1
441858601,441858602,441858,NA,2014,5,1,2015,9,1
441858603,441858604,441858,3,2017,8,1,2016,7,0
441859104,441859105,441859,NA,1993,10,1,1991,9,1
441859104,441859106,441859,NA,1988,10,0,1991,9,1
441859104,441859103,441859,NA,1986,9,1,1991,9,1
441859105,441859106,441859,NA,1988,10,0,1993,10,1
441859105,441859103,441859,NA,1986,9,1,1993,10,1
441859106,441859103,441859,NA,1986,9,1,1988,10,0
441861103,441861104,441861,NA,1994,8,1,1991,3,1
441861103,441861105,441861,NA,1995,6,0,1991,3,1
441861103,441861107,441861,NA,2002,5,0,1991,3,1
441861103,441861106,441861,NA,1998,8,0,1991,3,1
441861104,441861105,441861,NA,1995,6,0,1994,8,1
441861104,441861106,441861,NA,1998,8,0,1994,8,1
441861104,441861107,441861,NA,2002,5,0,1994,8,1
441861105,441861106,441861,NA,1998,8,0,1995,6,0
441861105,441861107,441861,NA,2002,5,0,1995,6,0
441861107,441861106,441861,2,1998,8,0,2002,5,0
441862104,441862103,441862,2,1985,4,1,1988,7,1
441862105,441862104,441862,NA,1988,7,1,1988,NA,0
441862105,441862108,441862,NA,1982,10,0,1988,NA,0
441862105,441862106,441862,NA,1990,NA,0,1988,NA,0
441862105,441862103,441862,NA,1985,4,1,1988,NA,0
441862106,441862104,441862,NA,1988,7,1,1990,NA,0
441862106,441862103,441862,NA,1985,4,1,1990,NA,0
441862106,441862108,441862,NA,1982,10,0,1990,NA,0
441862108,441862103,441862,2,1985,4,1,1982,10,0
441862109,441862110,441862,2,2010,7,1,2008,1,0
441862401,441862551,441862,3,2015,2,1,2012,6,0
441865103,441865104,441865,2,1999,10,1,1997,11,0
441866103,441866104,441866,2,1997,10,1,1994,7,1
441871104,441871103,441871,2,1987,9,1,1993,10,0
441871502,441871503,441871,3,2013,3,1,2011,6,1
441874104,441874105,441874,2,1999,2,1,1995,8,0
441875104,441875103,441875,2,1982,9,1,1985,10,1
441875502,441875603,441875,3,2017,12,0,2013,1,0
441876103,441876104,291078,2,1983,10,1,1978,9,1
441876401,441876402,441876,2,2012,4,0,2009,12,1
441878102,441878104,441878,2,1998,5,1,1995,1,1
441878102,441878103,441878,2,1996,9,1,1995,1,1
441878103,441878104,441878,2,1998,5,1,1996,9,1
441879104,441879103,441879,2,1996,8,0,1998,5,1
441882103,441882104,441882,NA,1990,6,1,1988,11,1
441882502,441882551,441882,3,2015,11,1,2014,3,1
441888105,441888104,441888,2,1997,1,0,2002,12,1
441890104,441890103,441890,2,2001,7,1,2004,6,1
441891502,441891551,441891,NA,2016,5,1,2014,6,0
441892105,441892101,441892,2,1952,11,1,1945,6,1
441892401,441892501,441892,3,2013,2,1,2011,6,0
441896103,441896102,441896,NA,1970,11,1,1967,3,1
441896104,441896106,441896,1,1997,5,0,1994,12,1
441896104,441896105,441896,1,1996,12,0,1994,12,1
441896105,441896106,441896,2,1997,5,0,1996,12,0
441900105,441900106,441900,NA,1993,10,0,1992,3,0
441900105,441900107,441900,NA,1996,6,0,1992,3,0
441900105,441900108,441900,NA,1998,6,1,1992,3,0
441900105,441900109,441900,NA,1999,12,1,1992,3,0
441900106,441900109,441900,2,1999,12,1,1993,10,0
441900106,441900108,441900,1,1998,6,1,1993,10,0
441900106,441900107,441900,1,1996,6,0,1993,10,0
441900107,441900108,441900,1,1998,6,1,1996,6,0
441900107,441900109,441900,1,1999,12,1,1996,6,0
441900108,441900109,441900,1,1999,12,1,1998,6,1
441905104,441905103,441905,NA,1975,10,1,1980,4,1
441905105,441905106,441905,NA,2004,NA,0,2006,NA,1
441911105,441911104,291107,2,2003,1,1,2004,7,1
441916104,441916105,441916,NA,1978,6,1,1976,1,1
441916106,441916107,441916,NA,1990,8,0,1980,10,1
441916106,441916105,441916,NA,1978,6,1,1980,10,1
441916106,441916104,441916,NA,1976,1,1,1980,10,1
441916107,441916105,441916,NA,1978,6,1,1990,8,0
441916107,441916104,441916,NA,1976,1,1,1990,8,0
441919401,196258553,196258,NA,2014,10,0,2012,1,1
441921105,441921106,441921,2,2000,4,1,2006,9,1
441922106,441922105,441922,2,1988,4,1,1991,12,1
441922107,441922106,441922,2,1991,12,1,1989,9,1
441922107,441922105,441922,2,1988,4,1,1989,9,1
441922601,441922108,441922,2,2007,10,1,2017,3,1
441924104,441924103,441924,NA,1986,4,1,1986,5,1
441924106,441924401,441924,3,2012,2,1,2010,4,1
441928104,441928103,441928,2,1996,3,0,2004,9,1
441931105,441931104,441931,2,2000,12,1,2005,5,1
441932104,441932105,441932,2,2000,1,1,1993,9,0
441933106,441933104,441933,2,1985,1,1,1990,3,1
441934103,441934104,441934,NA,1991,8,1,1990,2,1
441936103,441936104,441936,1,1999,5,0,2001,2,1
441937103,441937104,441937,2,1991,8,1,1996,2,1
441941104,441941105,441941,2,2006,11,1,2004,12,0
441941104,441941103,441941,2,2000,5,0,2004,12,0
441941105,441941103,441941,2,2000,5,0,2006,11,1
441942103,441942104,441942,2,1999,7,0,1997,3,1
441943104,441943105,441943,2,1997,1,1,1995,11,1
441944501,441944551,441944,3,2016,2,1,2013,1,1
441944501,441944621,441944,NA,2017,10,1,2013,1,1
441944551,441944621,441944,NA,2017,10,1,2016,2,1
441945105,441945107,441945,2,1996,3,0,1994,9,0
441945105,441945106,441945,2,2001,10,1,1994,9,0
441945106,441945107,441945,2,1996,3,0,2001,10,1
441947105,441947106,441947,2,2007,9,0,2005,10,1
441947105,441947601,441947,2,2016,9,0,2005,10,1
441947105,441947551,441947,NA,2008,10,1,2005,10,1
441947106,441947551,441947,NA,2008,10,1,2007,9,0
441947106,441947601,441947,2,2016,9,0,2007,9,0
441947551,441947601,441947,NA,2016,9,0,2008,10,1
441950105,441950103,441950,NA,1984,6,1,1988,8,0
441950106,441950571,441950,NA,2012,9,0,2008,5,1
441951106,441951551,441951,1,2015,8,0,2010,5,1
441951106,441951401,441951,3,2012,9,0,2010,5,1
441951401,441951551,441951,1,2015,8,0,2012,9,0
441952105,441952106,533397,2,2000,1,0,1998,6,1
441952107,441952401,441952,2,2011,9,0,2002,11,0
441953107,441953101,441953,2,1966,4,1,1973,11,0
441955103,441955105,441955,2,2007,1,0,2004,1,0
441955103,441955107,441955,2,2009,11,1,2004,1,0
441955103,441955106,441955,2,2008,5,1,2004,1,0
441955103,441955104,441955,2,2005,8,0,2004,1,0
441955104,441955105,441955,2,2007,1,0,2005,8,0
441955104,441955106,441955,2,2008,5,1,2005,8,0
441955104,441955107,441955,2,2009,11,1,2005,8,0
441955105,441955107,441955,2,2009,11,1,2007,1,0
441955105,441955106,441955,2,2008,5,1,2007,1,0
441955106,441955107,441955,2,2009,11,1,2008,5,1
441957433,441957434,441957,NA,2010,6,0,2005,10,0
441958104,441958401,441958,2,2009,1,0,2009,3,0
441958104,441958103,441958,2,1996,4,0,2009,3,0
441958401,441958103,441958,2,1996,4,0,2009,1,0
441959401,441959501,231584,3,2014,2,1,2012,3,1
441960104,441960105,441960,NA,2009,2,0,2007,7,0
441960104,441960551,441960,NA,2014,9,1,2007,7,0
441960105,441960551,441960,2,2014,9,1,2009,2,0
441960106,441960101,441960,NA,1982,1,1,1984,9,1
441961103,441961104,441961,2,1990,5,1,1988,8,1
441962103,441962105,441962,NA,1984,10,1,1991,3,1
441962103,441962104,441962,2,1989,9,0,1991,3,1
441962104,441962105,441962,NA,1984,10,1,1989,9,0
441964102,441964101,441964,2,1962,5,1,1943,9,1
441966105,441966551,441966,1,2014,11,1,2006,10,0
441968104,441968105,441968,2,2000,4,0,2000,4,1
441969105,441969107,441969,2,1996,3,0,1989,6,1
441969106,441969105,441969,NA,1989,6,1,1991,5,0
441969106,441969107,441969,NA,1996,3,0,1991,5,0
441970401,441970572,441970,3,2015,1,0,2011,4,0
441970401,441970501,441970,3,2012,10,0,2011,4,0
441970401,441970601,441970,3,2017,1,1,2011,4,0
441970501,441970572,441970,3,2015,1,0,2012,10,0
441970501,441970601,441970,3,2017,1,1,2012,10,0
441970572,441970601,441970,3,2017,1,1,2015,1,0
441971104,441971103,441971,2,1988,12,1,1992,1,1
441971502,441971503,441971,NA,2010,11,1,2009,3,1
441971502,441971504,441971,NA,2012,11,0,2009,3,1
441971503,441971504,441971,NA,2012,11,0,2010,11,1
441972107,441972106,441972,2,2000,9,1,2003,3,1
441974552,441974601,441974,3,2017,10,1,2015,9,0
441978103,441978102,441978,NA,1971,2,1,1981,3,1
441979105,441979402,441979,2,2011,4,1,2007,5,0
441979105,441979521,441979,2,2013,2,1,2007,5,0
441979106,441979103,441979,2,1983,8,1,1985,11,1
441979108,441979401,441979,3,2011,7,1,2010,2,1
441979402,441979521,441979,3,2013,2,1,2011,4,1
441980104,441980105,441980,2,1992,5,1,1989,8,1
441980104,441980103,441980,NA,1985,9,1,1989,8,1
441980105,441980103,441980,NA,1985,9,1,1992,5,1
441981103,441981105,441981,NA,1997,4,1,1991,7,0
441989103,441989551,441989,2,2016,12,0,2004,8,1
441992105,441992103,441992,NA,1975,2,1,1989,7,0
441992105,441992106,441992,NA,1990,9,0,1989,7,0
441992106,441992103,441992,NA,1975,2,1,1990,9,0
441992108,441992107,441992,NA,2000,3,1,2003,6,0
441995105,975627551,975627,NA,2016,12,0,2007,5,1
441997106,441997105,605322,NA,1990,NA,1,1994,9,0
441997401,441997601,441997,NA,2014,8,0,2012,2,0
441998106,441998107,441998,1,2004,11,0,2003,5,1
442001103,442001104,442001,2,2000,3,0,1998,10,1
442020103,442020104,442020,NA,1990,10,1,1988,9,1
448810502,448810551,448810,3,2015,10,0,2013,9,1
450001103,264605553,264605,NA,2009,8,0,2004,6,0
450001103,264605554,264605,NA,2010,12,1,2004,6,0
450003531,450003533,450003,NA,1972,10,1,1964,11,1
450003531,450003532,450003,NA,1966,11,1,1964,11,1
450003533,450003532,450003,NA,1966,11,1,1972,10,1
450009105,450009501,450009,2,2014,2,0,2007,6,1
450010105,450010401,450010,2,2012,1,1,2003,3,1
450010105,450010552,450010,2,2016,6,1,2003,3,1
450010105,450010551,450010,2,2016,6,1,2003,3,1
450010401,450010552,450010,3,2016,6,1,2012,1,1
450010401,450010551,450010,3,2016,6,1,2012,1,1
450010551,450010552,450010,3,2016,6,1,2016,6,1
450021103,450021104,450021,2,1999,10,1,1995,9,0
450022104,450022103,450022,2,1997,10,1,2007,10,0
450027104,450027103,450027,2,2001,10,0,2009,8,1
450028104,450028103,450028,2,1997,9,0,2003,6,0
450030105,450030401,450030,2,2010,11,1,2007,11,0
450030105,450030106,450030,2,2009,8,0,2007,11,0
450030106,450030401,450030,2,2010,11,1,2009,8,0
450036101,450036102,450036,1,1943,4,0,1934,11,1
450036104,450036501,450036,NA,2004,12,0,2002,1,1
450038104,450038401,569422,2,2011,3,1,2008,10,0
450040105,450040551,450040,2,2015,1,0,2009,2,1
450042103,450042104,450042,2,2009,10,0,2002,10,0
450043105,450043551,450043,2,2016,6,1,2009,9,0
450043105,450043501,450043,2,2012,8,1,2009,9,0
450043501,450043551,450043,3,2016,6,1,2012,8,1
450047103,450047601,450047,NA,2017,8,1,2004,10,1
450049401,450049551,450049,3,2016,2,0,2012,6,0
450050104,450050103,450050,2,2001,5,1,2008,10,0
450051106,450051105,204373,0,2004,7,1,2005,8,0
450054104,450054103,450054,2,1996,10,0,2004,7,0
450055104,450055601,450055,2,2017,7,1,2007,3,0
450055104,450055501,450055,2,2013,1,0,2007,3,0
450055501,450055601,450055,3,2017,7,1,2013,1,0
450056104,450056103,450056,2,1999,10,0,2005,1,1
450087103,450087104,450087,NA,1987,6,1,1986,6,1
450089106,450089105,450089,2,2000,8,0,2004,3,1
450093104,450093103,450093,1,1993,1,1,2002,3,1
450097101,450097107,450097,NA,1979,8,1,1972,11,1
450097103,450097104,450097,NA,1992,9,1,1997,10,1
450097621,450097622,450097,NA,2017,3,0,2016,9,0
450098103,450098104,450098,2,2009,6,1,2004,11,0
450099103,450099104,450099,2,2007,3,0,2001,7,1
450100103,450100104,450100,2,1999,5,1,1991,6,0
450102104,450102103,450102,2,1999,12,1,2005,2,1
450103104,450103103,450103,2,2000,2,0,2004,8,1
450104103,450104551,450104,NA,2014,8,0,2010,6,0
450104106,471616551,471616,NA,2014,3,0,2008,4,0
450105501,450105102,450105,2,1999,6,0,2012,10,1
450107104,450107103,450107,2,1998,2,1,2002,5,1
450110104,450110103,450110,2,1997,3,0,2008,10,1
450112103,450112104,450112,0,2007,8,0,2002,3,1
450114103,450114104,450114,NA,1986,5,1,1983,6,0
450114401,450114601,450114,3,2015,5,0,2011,11,1
450116104,450116105,450116,2,1997,12,1,1996,2,0
450117102,450117101,450117,NA,1962,6,1,1958,2,1
450117104,450117105,450117,NA,1991,12,1,1989,2,1
450122103,450122104,450122,2,2003,9,0,1995,3,0
450123103,450123401,450123,1,2011,9,0,2005,8,1
450124105,450124552,271766,1,2015,9,0,2007,4,0
450127105,450127601,450127,NA,2016,10,0,2006,11,1
450131105,450131104,450131,1,2000,11,1,2007,7,0
450132105,450132104,450132,2,1987,9,1,1990,5,1
450132401,450132571,146892,3,2016,3,1,2012,12,0
450133602,450133603,450133,NA,2010,11,1,1999,1,0
450134401,450134601,450134,NA,2016,9,0,2012,NA,1
450138105,450138401,450138,2,2011,11,1,2006,11,1
450138105,450138106,450138,2,2008,7,0,2006,11,1
450138106,450138401,450138,2,2011,11,1,2008,7,0
450140103,450140104,450140,1,1994,12,1,1993,11,0
450140105,450140104,450140,NA,1994,12,1,1996,1,1
450140105,450140103,450140,NA,1993,11,0,1996,1,1
450141103,450141104,450141,2,1997,3,1,1994,1,1
450141502,450141621,450141,NA,2018,7,0,2013,12,0
450143104,450143103,450143,2,2000,1,0,2002,7,1
450144103,450144104,291333,2,1993,5,1,1991,5,0
450150104,450150103,450150,2,1977,4,1,1980,11,1
450150106,450150551,450150,1,2015,11,0,2005,1,1
450161104,450161103,450161,2,1998,5,1,2002,2,0
450163502,450163601,450163,3,2017,6,1,2013,7,1
450165110,450165109,450165,2,1995,5,1,2004,5,0
450166433,450166434,450166,NA,2007,5,0,2003,12,0
450166433,450166501,450166,NA,2012,9,1,2003,12,0
450166434,450166501,450166,NA,2012,9,1,2007,5,0
450167106,450167107,450167,2,2005,8,0,2004,3,1
450167502,450167621,643240,3,2017,4,0,2014,1,1
450168105,450168104,450168,NA,1984,1,1,1989,2,0
450169105,450169104,450169,2,2000,11,0,2004,7,1
450171401,450171501,450171,3,2013,8,1,2010,8,0
450172105,450172101,450172,1,1981,11,1,1984,10,1
450172106,450172401,450172,2,2011,6,0,2008,9,0
450172106,450172551,450172,1,2016,7,0,2008,9,0
450172401,450172551,450172,1,2016,7,0,2011,6,0
450173105,450173106,450173,NA,1990,8,1,1988,2,0
450173503,450173601,450173,3,2017,11,0,2014,7,1
450175104,450175103,450175,2,1984,3,1,1991,9,1
450175105,450175103,450175,2,1984,3,1,1986,11,0
450175105,450175104,450175,2,1991,9,1,1986,11,0
450175107,450175401,450175,1,2010,8,0,2005,10,1
450175107,450175503,450175,1,2014,7,1,2005,10,1
450175401,450175503,450175,3,2014,7,1,2010,8,0
450175551,450175552,450175,NA,2015,1,0,2011,6,1
450176106,450176107,450176,2,1999,9,0,1997,11,1
450176108,450176104,450176,NA,1974,9,1,1985,6,0
450178107,450178106,450178,2,2000,11,1,2002,6,0
450179502,450179551,450179,3,2016,6,1,2013,11,0
450182502,450182551,450182,3,2014,9,0,2012,6,1
450184102,450184581,450184,NA,1985,2,0,1981,8,1
450184104,450184581,450184,NA,1985,2,0,1983,2,1
450184104,450184102,450184,2,1981,8,1,1983,2,1
450184105,450184106,450184,2,2009,3,0,2005,6,1
450185401,450185501,450185,1,2014,7,1,2011,12,0
450186104,450186105,450186,2,1999,12,1,1997,11,1
450187432,450187501,450187,NA,2013,7,0,2011,11,0
450189401,450189601,450189,1,2017,10,0,2012,9,0
450191106,450191105,450191,2,1999,11,0,2002,12,1
450192104,450192103,450192,2,1999,9,1,2003,2,0
450193103,450193101,450193,NA,1952,1,1,1961,5,0
450194105,450194106,450194,2,1998,11,1,1996,1,0
450195104,450195105,450195,0,2000,5,1,1997,8,1
450195106,450195104,450195,0,1997,8,1,2003,8,0
450195106,450195105,450195,1,2000,5,1,2003,8,0
450197103,450197104,450197,2,1993,6,0,1995,9,1
450198106,450198105,450198,NA,1993,3,0,2008,7,1
450199103,450199106,450199,2,1996,2,0,1997,5,1
450199103,450199105,450199,2,1994,3,0,1997,5,1
450199103,450199104,450199,2,1992,9,0,1997,5,1
450199104,450199106,450199,2,1996,2,0,1992,9,0
450199104,450199105,450199,2,1994,3,0,1992,9,0
450199105,450199106,450199,2,1996,2,0,1994,3,0
450199107,450199101,450199,2,1968,1,1,1956,11,1
450204103,450204105,450204,2,2009,2,1,2003,10,1
450204103,450204104,450204,1,2005,9,0,2003,10,1
450204104,450204105,450204,1,2009,2,1,2005,9,0
450206107,450206109,450206,1,2010,1,0,2006,2,1
450208102,450208103,450208,2,2001,11,1,2000,1,1
450208104,450208103,450208,2,2001,11,1,2003,11,0
450208104,450208102,450208,2,2000,1,1,2003,11,0
450212104,450212103,450212,1,1997,1,1,2004,10,0
450213105,450213103,450213,2,1987,5,1,1989,5,0
450213501,450213571,450213,3,2015,3,0,2012,12,1
450214109,450214551,450214,1,2015,3,1,2010,3,1
450215105,450215106,450215,2,2004,2,1,2002,10,0
450215105,450215104,450215,2,2000,2,0,2002,10,0
450215106,450215104,450215,2,2000,2,0,2004,2,1
450216104,450216105,450216,0,1997,8,0,1995,8,1
450217105,450217103,450217,1,1990,11,0,1994,9,1
450218104,450218103,450218,NA,1986,5,1,1988,5,1
450219104,450219105,450219,2,2000,3,0,1998,10,0
450219106,450219105,450219,2,2000,3,0,2004,4,0
450219106,450219107,450219,2,2005,12,1,2004,4,0
450219106,450219104,450219,2,1998,10,0,2004,4,0
450219107,450219105,450219,2,2000,3,0,2005,12,1
450219107,450219104,450219,2,1998,10,0,2005,12,1
450220104,450220106,450220,2,1996,12,1,1992,12,1
450220104,450220105,450220,2,1995,5,0,1992,12,1
450220105,450220106,450220,2,1996,12,1,1995,5,0
450222103,450222104,450222,NA,1995,10,1,1984,10,1
450224106,450224107,450224,2,2006,7,1,2003,8,0
450230103,450230104,450230,2,2010,2,1,2005,3,0
450232103,450232104,450232,NA,2000,2,1,1993,7,0
450233601,450233103,450233,2,2001,1,1,2016,9,1
450234104,450234101,450234,2,1972,6,1,1970,9,1
450234108,450234109,450234,2,2006,4,0,2008,1,1
450234111,450234110,450234,2,2000,5,1,2006,8,0
450235104,450235105,450235,2,1984,7,0,1987,4,1
450236104,450236105,450236,2,2004,6,1,2002,6,1
450237105,450237104,450237,NA,1983,9,1,1987,9,0
450240103,450240104,450240,2,1985,2,1,1980,6,1
450240108,450240109,450240,2,2008,9,0,2004,8,1
450240110,450240401,450240,3,2010,4,0,2010,5,0
450240110,450240521,450240,3,2013,10,1,2010,5,0
450240111,264783554,264783,2,2014,5,0,2009,6,0
450240401,450240521,450240,3,2013,10,1,2010,4,0
450246108,450246571,112537,2,2016,5,1,2009,12,1
450249103,450249104,450249,2,1997,6,0,1995,8,1
450250105,450250104,450250,NA,1998,4,1,1996,10,0
450254105,450254551,450254,NA,2015,10,1,2009,11,1
450257104,450257103,450257,NA,1985,8,1,1988,6,1
450258108,450258401,450258,2,2010,11,1,2009,7,0
450259105,450259106,450259,2,2001,5,1,1995,9,0
450259107,450259106,450259,2,2001,5,1,2003,1,1
450259107,450259105,450259,2,1995,9,0,2003,1,1
450260103,450260104,450260,2,2001,1,0,1999,3,1
450260105,450260103,450260,2,1999,3,1,2002,11,0
450260105,450260104,450260,2,2001,1,0,2002,11,0
450263104,450263105,450263,NA,1988,9,1,1986,12,1
450266103,450266105,450266,NA,1993,8,1,1990,5,1
450271103,450271104,450271,2,2003,12,1,1999,3,0
450272104,450272103,450272,2,1980,9,1,1984,10,1
450272106,450272501,450272,2,2013,7,0,2005,7,0
450272106,450272551,450272,NA,2011,4,1,2005,7,0
450272106,450272107,450272,2,2007,1,0,2005,7,0
450272107,450272501,450272,2,2013,7,0,2007,1,0
450272107,450272551,450272,NA,2011,4,1,2007,1,0
450272501,450272551,450272,NA,2011,4,1,2013,7,0
450273103,450273104,450273,2,1996,8,0,1993,7,0
450273103,450273105,450273,2,1998,12,1,1993,7,0
450273104,450273105,450273,2,1998,12,1,1996,8,0
450276103,450276104,450276,2,1988,10,1,1985,10,1
450276551,450276552,450276,3,2016,6,1,2014,8,1
450277103,450277105,450277,2,2009,12,1,2004,5,0
450277103,450277104,450277,NA,2006,1,0,2004,5,0
450277104,450277105,450277,NA,2009,12,1,2006,1,0
450278502,450278503,450278,NA,2010,8,1,2009,6,0
450278505,450278601,450278,3,2017,3,1,2014,2,0
450278531,450278104,450278,NA,1988,11,1,1984,2,1
450279105,450279106,450279,2,2005,8,1,2004,2,0
450285103,450285105,450285,NA,1995,8,1,1991,1,1
450287105,450287501,450287,2,2013,10,0,2009,11,0
450293101,450293104,180051,NA,1982,4,0,1988,6,1
450293106,450293105,450293,2,1984,6,1,1986,3,1
450293108,450293501,450293,2,2014,6,1,2009,4,0
450295105,450295104,450295,NA,1993,2,1,1994,4,1
450300103,450300104,450300,2,2005,4,0,2009,10,1
450300103,450300105,450300,2,2007,12,0,2009,10,1
450300104,450300105,450300,2,2007,12,0,2005,4,0
450301105,450301103,450301,2,1994,10,1,1996,NA,0
450304103,450304104,450304,2,2009,2,0,2007,10,1
450305501,450305571,450305,3,2015,11,1,2012,9,0
450305501,450305502,450305,3,2013,7,1,2012,9,0
450305501,450305503,450305,3,2014,5,0,2012,9,0
450305502,450305503,450305,3,2014,5,0,2013,7,1
450305502,450305571,450305,3,2015,11,1,2013,7,1
450305503,450305571,450305,3,2015,11,1,2014,5,0
450312103,450312104,450312,2,1982,10,1,1981,2,1
450312431,450312107,514867,2,2002,8,0,2004,2,1
450315105,450315106,450315,NA,1989,7,0,1987,12,1
450319104,450319103,450319,NA,1989,10,1,1995,8,0
450323602,450323603,450323,NA,2006,6,1,2000,4,0
450325104,450325105,450325,NA,1990,1,0,1988,3,1
450328103,450328104,450328,2,1963,5,1,1963,5,1
450332103,450332521,450332,NA,2012,9,1,2010,2,1
450335104,450335105,450335,2,2004,8,1,2002,8,1
450335104,450335103,450335,2,1999,8,0,2002,8,1
450335105,450335103,450335,2,1999,8,0,2004,8,1
450341101,450341551,450341,NA,1987,9,1,1985,12,1
450346105,450346521,450346,2,2013,9,0,2009,3,0
450348105,450348601,450348,2,2017,12,1,2007,2,1
450349104,450349105,450349,2,2008,7,1,2003,6,1
450350104,450350105,450350,2,1999,6,1,1992,9,1
450353502,450353551,450353,NA,2014,7,0,2004,8,1
450353502,450353503,450353,NA,2013,9,0,2004,8,1
450353503,450353551,450353,NA,2014,7,0,2013,9,0
450355105,450355551,450355,2,2015,12,0,2009,7,0
450356105,450356101,450356,2,1969,11,1,1977,4,1
450356107,450356106,450356,1,1997,3,0,2005,3,0
450358105,450358551,450358,2,2015,4,0,2008,5,1
450361104,450361103,450361,2,1990,9,1,1998,10,0
450362105,450362501,450362,2,2014,4,1,2008,6,1
450363521,450363106,450363,NA,2001,12,1,2012,5,0
450364105,450364551,450364,2,2015,9,0,2006,11,1
450366103,450366102,450366,2,1964,12,0,1975,11,1
450366401,450366551,450366,3,2015,10,0,2010,10,1
471121554,471121601,471121,NA,2018,1,1,2014,5,1
484672432,484672601,484672,NA,2013,2,0,2007,4,0
489620401,510883105,489620,2,2001,5,0,2011,2,0
500141105,500141106,500141,2,2008,1,0,2006,3,0
500143106,500143105,661444,2,2001,6,1,2008,5,0
500145105,500145106,163661,2,2009,3,1,2004,10,0
500151532,500151531,500151,NA,1974,12,1,1977,10,1
500152105,500152106,500152,2,2000,2,1,1997,7,1
500157501,500157551,500157,1,2016,5,1,2012,8,0
500165104,500165105,192853,2,2007,9,1,2005,8,0
500166105,500166106,500166,2,2001,7,1,1992,12,1
500169105,500169106,500169,NA,1994,8,1,1990,1,0
500171581,500171551,500171,NA,2000,9,0,2004,1,0
500173431,500173104,196718,NA,2005,9,1,2001,9,0
500173551,500173502,233609,3,2013,7,0,2014,12,1
500175108,500175107,533825,2,2000,9,1,2005,9,0
500175109,500175401,661473,2,2010,2,0,2005,12,1
500176104,500176103,500176,2,1993,8,1,2007,8,0
500179105,500179104,500179,2,1996,6,0,2002,8,0
500184104,500184105,500184,2,1995,7,0,1990,2,1
500186104,500186105,500186,2,2006,4,1,1995,11,1
500187107,500187108,605728,2,1998,5,0,1995,8,0
500189103,500189102,500189,NA,1982,6,1,1986,8,1
500189104,500189571,500189,2,2012,10,0,2005,1,0
500192104,500192105,500192,2,2008,11,1,2002,1,0
500195102,500195103,500195,NA,1979,5,1,1978,1,1
500229104,500229103,500229,2,1997,3,1,2004,11,0
500231501,500231103,500231,NA,1975,9,1,1967,5,1
500232105,500232104,500232,2,1992,12,1,1997,10,1
500233106,289377551,289377,NA,2013,10,0,2010,4,1
500234553,500234552,500234,NA,1997,2,1,2002,9,1
500238106,500238107,272177,2,2005,5,0,2002,1,0
500238501,500238601,500238,3,2017,6,1,2013,1,0
500241102,500241104,515039,2,1983,8,1,1982,5,1
500241401,500241402,500241,2,2007,8,1,2005,9,1
500248105,500248104,500248,2,1998,8,0,2008,6,0
500252104,500252103,500252,2,1997,12,1,2005,8,1
500253103,500253102,500253,2,1971,1,1,1979,9,1
500253551,500253103,500253,NA,1979,9,1,1977,1,1
500253551,500253102,500253,NA,1971,1,1,1977,1,1
500256106,500256107,500256,2,2010,1,1,2002,6,0
500261551,500261552,500261,NA,2014,9,1,2005,10,0
500264105,500264104,350809,0,1994,4,0,2004,4,0
500270552,500270553,500270,NA,2015,5,1,2012,12,0
500271551,500271552,500271,3,2015,4,0,2012,10,1
500285105,500285551,500285,2,2016,7,1,2006,7,0
500289104,500289103,500289,1,1970,10,0,1973,11,1
500362106,500362107,500362,2,2008,8,1,2004,2,0
500363105,500363551,500363,2,2013,7,0,1999,2,1
500364105,500364501,500364,2,2012,6,1,2007,12,0
